mass_C
t	x	y
38,854	116,289	0,790
38,887	117,367	0,025
38,920	118,150	-0,211
38,954	118,975	-0,767
38,987	119,820	-1,304
39,020	120,676	-1,699
39,054	121,558	-2,157
39,087	122,386	-2,372
39,120	123,312	-2,713
39,154	124,181	-2,847
39,187	125,218	-2,942
39,220	126,141	-3,022
39,254	127,158	-3,008
39,287	128,181	-2,963
39,320	129,157	-2,797
39,354	130,200	-2,507
39,387	131,242	-2,184
39,420	132,244	-1,777
39,454	133,250	-1,360
39,487	134,348	-0,949
39,520	135,404	-0,423
39,554	136,486	0,159
39,587	137,558	0,840
39,620	139,127	1,318
39,654	139,996	2,197
39,687	141,114	2,818
39,720	142,121	3,607
39,753	143,030	3,997
39,787	143,900	4,738
39,820	145,143	5,597
39,853	146,704	6,342
39,887	148,149	7,523
39,920	149,064	8,622
39,953	150,254	9,348
39,987	151,620	10,037
40,020	152,769	10,638
40,053	153,016	11,334
40,087	151,948	11,839
40,120	150,187	12,173
40,153	148,735	12,488
40,187	147,492	12,775
40,220	146,109	12,974
40,253	144,853	13,163
40,287	143,615	13,174
40,320	142,311	13,172
40,353	141,183	13,117
40,387	139,933	12,868
40,420	138,736	12,594
40,453	137,597	12,309
40,487	136,598	12,020
40,520	135,709	11,697
40,553	134,660	11,156
40,587	133,712	10,612
40,620	132,812	9,983
40,653	131,704	9,338
40,687	130,751	8,615
40,720	129,854	7,868
40,753	128,946	7,051
40,786	128,063	6,218
40,820	127,126	5,302
40,853	126,048	4,241
40,886	125,940	3,434
40,920	125,223	2,449
40,953	123,746	1,271
40,986	123,131	0,545
41,020	122,317	-0,654
41,053	121,663	-1,142
41,086	120,799	-2,148
41,120	120,038	-3,135
41,153	119,454	-3,970
41,186	118,747	-4,763
41,220	117,937	-5,497
41,253	117,252	-6,263
41,286	116,618	-7,028
41,320	115,946	-7,643
41,353	115,331	-8,280
41,386	114,670	-9,140
41,420	114,036	-10,079
41,453	113,282	-10,740
41,520	112,214	-11,159
41,553	111,799	-11,125
41,586	111,445	-10,952
41,620	110,989	-10,881
41,653	110,322	-10,738
41,686	109,778	-10,285
41,720	109,393	-9,946
41,753	108,981	-9,499
41,786	108,601	-8,921
41,820	108,114	-8,180
41,853	107,743	-7,605
41,886	107,429	-6,799
41,920	107,026	-6,045
41,953	106,725	-5,206
41,986	106,236	-4,285
42,020	105,791	-3,296
42,053	106,217	-2,013
42,086	106,087	-0,784
42,119	105,348	-0,441
42,153	105,220	0,501
42,186	104,661	0,946
42,219	104,326	2,215
42,253	103,982	2,515
42,286	103,646	3,784
42,319	103,339	4,935
42,353	103,297	5,058
42,386	103,069	5,895
42,419	102,809	6,500
42,453	102,670	7,036
42,486	102,626	7,497
42,519	102,414	7,867
42,553	102,267	8,113
42,586	102,181	8,279
42,619	102,168	8,477
42,653	102,158	8,506
42,686	102,194	8,499
42,719	102,221	8,423
42,753	102,216	8,203
42,786	102,314	7,856
42,819	102,382	7,406
42,853	102,529	7,078
42,886	102,683	6,600
42,919	102,836	5,929
42,953	103,030	5,231
42,986	103,263	4,494
43,019	103,477	3,800
43,052	103,649	2,870
43,086	103,715	2,037
43,119	103,653	1,777
43,152	104,298	-0,046
43,186	104,369	-0,960
43,219	104,941	-1,576
43,252	105,692	-2,510
43,286	105,930	-3,438
43,319	105,883	-4,264
43,352	106,214	-5,061
43,386	106,583	-6,042
43,419	106,995	-6,951
43,452	107,418	-7,626
43,486	107,853	-8,387
43,519	108,237	-8,973
43,552	108,757	-9,613
43,586	109,202	-10,130
43,619	109,737	-10,598
43,652	110,176	-10,899
43,686	110,667	-11,173
43,719	111,196	-11,245
43,752	111,596	-11,319
43,786	112,157	-11,297
43,819	112,877	-11,252
43,852	113,396	-11,019
43,886	114,020	-10,739
43,919	114,765	-10,441
43,952	115,254	-10,011
43,986	116,096	-9,569
44,019	116,661	-8,937
44,052	117,411	-8,342
44,085	118,102	-7,592
44,119	118,747	-6,855
44,152	119,516	-6,227
44,185	120,268	-5,465
44,219	120,999	-4,518
44,252	121,742	-3,652
44,285	122,529	-2,804
44,319	123,445	-1,696
44,352	124,180	-1,118
44,385	125,033	-0,154
44,419	126,381	0,674
44,452	125,820	1,067
44,485	126,674	2,260
44,519	127,839	2,949
44,552	128,612	3,937
44,585	129,811	4,824
44,619	130,744	5,580
44,652	131,544	6,195
44,685	132,548	6,842
44,719	133,438	7,355
44,752	134,358	8,116
44,785	135,084	8,213
44,819	135,890	8,487
44,852	137,051	8,924
44,885	138,156	9,122
44,919	138,950	9,267
44,952	139,953	9,307
44,985	141,026	9,310
45,019	142,384	9,215
45,052	143,230	9,239
45,085	144,329	9,005
45,118	145,546	8,746
45,152	146,754	8,444
45,185	147,967	8,034
45,218	149,207	7,566
45,252	150,513	7,000
45,285	151,817	6,462
45,318	152,239	5,875
45,352	151,342	5,162
45,385	150,036	4,348
45,418	148,834	3,549
45,452	147,599	2,767
45,485	146,395	2,047
45,518	145,391	1,234
45,552	144,414	-0,131
45,585	143,458	-0,590
45,618	141,698	-1,174
45,652	140,510	-2,207
45,685	140,512	-2,658
45,718	138,971	-3,437
45,752	138,276	-3,769
45,785	137,289	-4,661
45,818	136,348	-4,994
45,852	135,262	-5,391
45,885	134,521	-5,638
45,918	133,521	-5,961
45,952	132,618	-6,191
45,985	131,771	-6,425
46,018	130,889	-6,590
46,051	130,100	-6,731
46,085	129,303	-6,723
46,118	128,451	-6,673
46,151	127,600	-6,514
46,185	126,807	-6,419
46,218	126,040	-6,161
46,251	125,305	-5,905
46,285	124,554	-5,421
46,318	123,825	-4,970
46,351	123,150	-4,439
46,385	122,494	-3,900
46,418	121,847	-3,272
46,451	120,598	-2,386
46,485	120,430	-1,691
46,518	119,947	-1,002
46,551	118,715	-0,558
46,585	118,190	0,316
46,618	117,818	0,970
46,651	117,321	1,646
46,685	117,152	2,506
46,718	116,419	3,607
46,751	115,843	3,931
46,785	115,411	5,107
46,818	114,978	5,853
46,851	114,532	6,610
46,885	113,859	7,306
46,918	113,511	8,001
46,951	112,906	8,573
46,985	112,421	9,114
47,018	112,040	9,630
47,051	111,612	10,096
47,084	111,303	10,558
47,118	110,860	10,850
47,151	110,473	11,118
47,184	110,224	11,344
47,218	109,782	11,397
47,251	110,082	11,412
47,284	109,885	11,394
47,318	108,842	11,200
47,351	108,856	11,116
47,384	108,655	10,841
47,418	108,312	10,446
47,451	108,334	10,074
47,484	108,194	9,566
47,518	108,119	9,064
47,551	108,020	8,455
47,584	107,922	7,802
47,618	107,756	7,064
47,651	107,739	6,339
47,684	107,728	5,617
47,718	107,763	4,902
47,751	107,739	4,145
47,784	107,698	3,280
47,818	107,816	1,854
47,851	107,932	0,877
47,884	107,862	0,255
47,918	108,377	-0,596
47,951	108,091	-1,584
47,984	108,106	-2,196
48,017	108,146	-2,780
48,051	108,051	-3,022
48,084	108,514	-3,421
48,117	108,695	-3,946
48,151	108,895	-4,475
48,184	109,082	-4,955
48,217	109,263	-5,396
48,251	109,536	-5,703
48,284	109,835	-5,960
48,317	110,114	-6,063
48,351	110,437	-6,155
48,384	111,563	-6,361
48,417	111,872	-6,339
48,451	112,246	-6,201
48,484	112,645	-6,029
48,517	113,098	-5,692
48,551	113,623	-5,394
48,584	113,965	-4,529
48,617	114,431	-3,990
48,651	114,818	-3,535
48,684	115,332	-2,799
48,717	115,812	-2,365
48,751	116,374	-1,838
48,784	117,082	-0,522
48,817	117,336	0,390
48,851	117,571	1,140
48,884	118,151	2,021
48,917	118,073	2,357
48,951	119,370	3,048
48,984	120,241	3,799
49,017	120,680	5,036
49,050	121,085	5,616
49,084	121,664	5,937
49,117	122,268	6,573
49,150	122,945	7,319
49,184	123,635	7,880
49,217	124,030	8,481
49,250	124,720	9,092
49,284	125,321	9,639
49,317	125,988	10,037
49,350	126,813	10,541
49,384	127,436	11,011
49,417	128,298	11,260
49,450	129,028	11,599
49,484	129,682	11,655
49,517	130,130	11,755
49,550	131,371	11,918
49,584	131,681	11,767
49,617	132,624	11,738
49,650	133,794	11,623
49,684	134,513	11,399
49,717	135,456	11,101
49,750	136,115	10,645
49,784	137,421	10,295
49,817	138,250	9,804
49,850	139,159	9,310
49,884	140,214	8,785
49,917	141,293	8,230
49,950	142,377	7,680
49,984	143,436	6,893
50,017	144,351	6,293
50,050	145,396	5,509
50,083	146,453	4,830
50,117	147,667	4,043
50,150	148,773	3,150
50,183	149,889	2,402
50,217	151,153	1,800
50,250	152,324	0,994
50,283	153,061	0,292
50,317	152,920	-0,515
50,350	151,868	-1,427
50,383	150,609	-2,093
50,417	149,490	-2,708
50,450	148,413	-3,434
50,483	147,360	-3,905
50,517	146,303	-4,857
50,550	145,272	-5,625
50,583	144,347	-6,095
50,617	143,298	-6,625
50,650	142,299	-7,115
50,683	141,542	-7,547
50,717	140,411	-8,135
50,750	139,319	-8,443
50,783	138,556	-8,972
50,817	137,575	-8,525
50,850	136,889	-9,462
50,883	135,936	-9,838
50,917	135,230	-9,724
50,950	134,245	-10,360
50,983	133,460	-9,800
51,017	132,724	-10,032
51,050	131,757	-9,411
51,083	131,281	-9,295
51,116	130,461	-8,986
51,150	129,527	-8,572
51,183	128,982	-8,273
51,216	128,278	-7,781
51,250	127,638	-7,272
51,283	127,051	-6,710
51,316	126,346	-6,205
51,350	125,630	-5,494
51,383	124,997	-4,841
51,416	124,411	-3,988
51,450	123,794	-3,378
51,483	123,206	-2,597
51,516	122,621	-1,961
51,550	121,978	-0,966
51,583	121,470	-0,588
51,616	120,705	-0,407
51,650	120,945	0,509
51,683	120,615	1,353
51,716	119,572	1,817
51,750	118,981	2,789
51,783	118,582	3,321
51,816	118,057	4,163
51,850	117,682	4,614
51,883	117,288	5,262
51,916	116,906	5,846
51,950	116,753	6,041
51,983	116,338	6,281
52,016	115,947	6,431
52,049	115,431	6,481
52,083	115,265	7,030
52,116	114,969	7,108
52,149	114,721	7,088
52,183	114,456	7,066
52,216	114,111	6,886
52,249	114,156	6,536
52,283	113,929	6,314
52,316	113,818	6,067
52,349	113,664	5,795
52,383	113,599	5,289
52,416	113,449	4,879
52,449	113,377	4,231
52,483	113,370	3,690
52,516	113,375	2,915
52,549	113,317	2,335
52,583	114,039	1,742
52,616	113,305	0,736
52,649	113,284	-0,184
52,683	113,347	-0,945
52,716	113,559	-1,503
52,749	113,715	-2,296
52,783	113,795	-2,952
52,816	113,923	-3,874
52,849	114,126	-4,581
52,883	114,152	-5,263
52,916	114,387	-5,936
52,949	114,482	-6,498
52,983	114,765	-7,223
53,016	114,977	-7,723
53,049	115,053	-8,119
53,082	115,382	-8,630
53,116	115,568	-8,851
53,149	115,981	-9,091
53,182	115,988	-9,404
53,216	116,197	-9,713
53,249	116,588	-9,679
53,282	117,094	-9,857
53,316	117,591	-9,800
53,349	117,850	-9,583
53,382	118,107	-9,384
53,416	118,508	-9,087
53,449	118,831	-8,864
53,482	119,257	-8,545
53,516	119,870	-8,194
53,549	120,251	-7,722
53,582	120,639	-7,071
53,616	121,112	-6,535
53,649	121,621	-5,908
53,682	122,140	-5,078
53,716	122,576	-4,476
53,749	123,145	-3,798
53,782	123,741	-3,051
53,816	124,290	-2,435
53,849	124,753	-1,737
53,882	125,465	-1,010
53,916	125,839	-0,314
53,949	126,414	0,428
53,982	127,131	1,150
54,016	127,754	1,709
54,049	128,302	2,474
54,082	129,124	3,128
54,115	129,748	3,956
54,149	130,372	4,533
54,182	131,080	5,087
54,215	131,784	5,611
54,249	132,544	6,065
54,282	133,223	6,415
54,315	133,982	6,696
54,349	134,735	6,944
54,382	135,538	7,318
54,415	136,340	7,420
54,449	137,140	7,516
54,482	137,956	7,520
54,515	138,804	7,511
54,549	139,697	7,496
54,582	140,627	7,279
54,615	141,577	7,037
54,649	142,488	6,875
54,682	143,428	6,467
54,715	144,473	6,194
54,749	145,433	5,800
54,782	146,503	5,340
54,815	147,561	4,794
54,849	148,577	4,293
54,882	149,756	3,658
54,915	150,886	3,108
54,949	152,228	2,431
54,982	153,119	1,851
55,015	153,187	1,088
55,048	152,488	0,425
55,082	151,417	-0,223
55,115	150,200	-1,507
55,148	149,051	-2,573
55,182	148,193	-3,214
55,215	147,146	-3,730
55,248	146,068	-4,258
55,282	145,246	-4,774
55,315	144,158	-5,085
55,348	143,182	-5,582
55,382	142,388	-5,850
55,415	141,486	-6,092
55,448	140,525	-6,325
55,482	139,936	-6,536
55,515	138,846	-6,591
55,548	137,916	-6,613
55,582	137,136	-6,666
55,615	136,462	-6,642
55,648	135,451	-6,448
55,682	134,685	-6,195
55,715	133,883	-6,034
55,748	133,177	-5,770
55,782	132,848	-5,515
55,815	132,167	-5,030
55,848	131,382	-4,771
55,882	130,832	-4,248
55,915	130,045	-3,628
55,948	129,508	-3,177
55,982	129,180	-3,089
56,015	128,737	-2,446
56,048	127,797	-1,880
56,081	127,300	-0,772
56,115	125,979	-0,205
56,148	125,303	0,694
56,181	125,557	1,149
56,215	125,321	1,664
56,248	124,455	2,492
56,281	123,636	3,552
56,315	123,373	4,151
56,348	122,822	4,696
56,381	122,659	5,105
56,415	122,071	5,832
56,448	121,909	7,031
56,481	121,482	7,629
56,515	121,113	8,090
56,548	120,706	8,571
56,581	120,327	8,973
56,615	119,929	9,181
56,648	119,559	9,472
56,681	119,226	9,690
56,715	118,843	9,908
56,748	118,293	9,622
56,781	118,120	9,412
56,815	118,054	9,509
56,848	118,040	9,467
56,881	117,878	9,368
56,915	117,359	9,018
56,948	117,101	8,528
56,981	117,274	8,894
57,015	117,059	8,403
57,048	116,943	7,901
57,081	116,726	7,427
57,114	116,833	6,867
57,148	116,848	6,538
57,181	116,699	5,573
57,214	116,795	4,984
57,248	116,761	4,234
57,281	116,853	3,586
57,314	116,918	2,358
57,348	117,019	1,708
57,381	117,144	1,278
57,414	116,855	0,626
57,448	116,748	-0,573
57,481	116,588	-1,094
57,514	116,802	-2,033
57,548	117,390	-2,420
57,581	117,637	-3,502
57,614	117,932	-3,859
57,648	118,266	-4,502
57,681	118,204	-4,925
57,714	118,545	-4,877
57,748	118,738	-5,324
57,781	119,202	-5,778
57,814	119,549	-6,321
57,848	119,645	-6,180
57,881	119,896	-6,667
57,914	120,248	-6,360
57,948	120,705	-6,270
57,981	120,962	-6,410
58,014	121,531	-5,998
58,047	121,936	-6,150
58,081	122,454	-5,802
58,114	122,994	-5,730
58,147	123,468	-5,469
58,181	123,846	-4,893
58,214	124,474	-4,569
58,247	124,962	-3,967
58,281	125,493	-3,305
58,314	126,010	-3,222
58,347	126,472	-2,987
58,381	126,899	-1,542
58,414	127,127	-0,874
58,447	127,285	-0,810
58,481	128,525	0,356
58,514	129,151	1,072
58,547	129,238	1,188
58,581	130,952	2,225
58,614	131,413	2,721
58,647	132,214	3,807
58,681	132,600	4,416
58,714	133,427	5,325
58,747	133,977	5,936
58,781	134,662	6,478
58,814	135,505	6,949
58,847	136,075	7,575
58,881	136,985	7,972
58,914	137,798	8,475
58,947	138,352	8,876
58,981	139,240	9,254
59,014	140,093	9,750
59,047	140,959	9,795
59,080	141,776	10,064
59,114	142,558	10,070
59,147	143,444	10,060
59,180	144,210	10,134
59,214	145,256	10,532
59,247	146,056	9,970
59,280	146,964	8,946
59,314	147,932	9,592
59,347	148,993	8,923
59,380	149,855	8,949
59,414	150,947	8,317
59,447	152,042	8,324
59,480	152,774	7,846
59,514	152,617	7,247
59,547	151,897	6,500
59,580	150,853	5,808
59,614	149,689	5,024
59,647	148,788	4,177
59,680	147,953	3,320
59,714	146,905	2,363
59,747	145,746	1,396
59,780	145,116	0,182
59,814	143,759	-0,782
59,847	142,691	-1,814
59,880	142,553	-3,061
59,914	141,502	-3,706
59,947	140,853	-4,582
59,980	140,160	-5,302
60,014	139,491	-6,098
60,047	138,478	-7,045
60,080	137,808	-7,847
60,113	137,018	-8,806
60,147	136,212	-9,560
60,180	135,587	-10,339
60,213	135,147	-11,057
60,247	134,196	-11,728
60,280	133,544	-12,238
60,313	133,061	-12,833
60,347	132,181	-13,164
60,380	131,610	-13,493
60,413	131,074	-13,754
60,447	130,521	-14,120
60,480	129,890	-14,157
60,513	129,417	-14,167
60,547	129,168	-14,124
60,580	128,646	-13,924
60,613	128,295	-13,672
60,647	127,565	-13,136
60,680	127,114	-12,613
60,713	126,767	-12,138
60,747	126,222	-11,424
60,780	126,144	-10,957
60,813	125,834	-10,187
60,847	125,536	-9,401
60,880	125,084	-8,422
60,913	124,715	-7,585
60,947	124,407	-6,580
60,980	124,089	-5,618
61,013	123,890	-4,689
61,046	123,759	-3,387
61,080	123,429	-2,404
61,113	123,162	-1,886
61,146	123,035	-0,886
61,180	122,870	0,119
61,213	121,877	1,803
61,246	121,716	2,085
61,280	121,178	2,984
61,313	120,983	3,769
61,346	121,273	4,693
61,380	121,068	5,470
61,413	120,838	6,087
61,446	120,727	6,777
61,480	120,571	7,311
61,513	120,444	7,814
61,546	120,434	8,282
61,580	120,327	8,552
61,613	120,278	8,790
61,646	120,213	8,881
61,680	120,200	8,886
61,713	120,191	8,894
61,746	120,185	8,707
61,780	120,193	8,466
61,813	120,320	8,137
61,846	120,489	7,788
61,880	120,657	7,310
61,913	120,751	6,785
61,946	120,955	6,161
61,980	121,154	5,478
62,013	121,320	4,722
62,046	121,556	3,820
62,079	121,804	3,031
62,113	122,067	2,002
62,146	122,320	1,098
62,179	122,899	-0,107
62,213	123,043	-1,151
62,246	123,377	-1,926
62,279	123,606	-2,791
62,313	123,889	-3,780
62,346	124,134	-4,688
62,379	124,587	-5,867
62,413	124,920	-6,796
62,446	125,415	-7,706
62,479	125,846	-8,470
62,513	126,108	-9,348
62,546	126,545	-9,539
62,579	126,915	-10,868
62,613	127,546	-11,048
62,646	128,040	-12,126
62,679	128,349	-12,435
62,713	129,083	-13,108
62,746	129,506	-13,645
62,779	130,059	-13,524
62,813	130,743	-13,510
62,846	131,340	-13,755
62,879	131,885	-14,280
62,913	132,802	-13,136
62,946	133,580	-13,668
62,979	133,963	-12,593
63,013	134,885	-12,305
63,046	135,694	-11,317
63,079	136,399	-10,796
63,112	137,044	-10,245
63,146	137,816	-9,683
63,179	138,662	-9,060
63,212	139,436	-8,039
63,246	140,212	-7,536
63,279	140,931	-6,539
63,312	141,740	-5,710
63,346	142,649	-4,494
63,379	143,571	-3,442
63,412	144,413	-2,278
63,446	145,319	-1,204
63,479	146,251	-0,269
63,512	147,018	0,821
63,546	147,811	1,865
63,579	148,727	2,591
63,612	149,698	3,649
63,646	150,555	4,503
63,679	151,574	5,221
63,712	152,481	6,249
63,746	153,413	7,299
63,779	153,796	7,855
63,812	153,471	8,485
63,846	152,630	9,152
63,879	151,406	9,652
63,912	150,122	10,173
63,946	149,242	10,690
63,979	148,277	11,115
64,012	147,175	11,601
64,045	146,282	11,897
64,079	145,423	12,164
64,112	144,378	12,379
64,145	143,563	12,600
64,179	142,768	12,688
64,212	141,733	12,762
64,245	140,971	12,671
64,279	140,242	12,660
64,312	139,301	12,440
64,345	138,685	12,320
64,379	137,972	11,912
64,412	137,097	11,956
64,445	136,555	11,170
64,479	135,789	10,710
64,512	135,248	10,286
64,545	134,617	9,520
64,579	134,168	9,171
64,612	133,474	8,462
64,645	132,912	7,774
64,679	132,456	7,160
64,712	131,885	6,406
64,745	131,387	5,608
64,779	130,949	4,970
64,812	130,467	4,176
64,845	130,168	3,413
64,879	130,090	2,848
64,912	129,637	1,746
64,945	129,309	1,036
64,979	128,973	0,249
65,012	128,256	-0,434
65,045	127,751	-1,182
65,078	127,393	-1,865
65,112	126,914	-2,464
65,145	126,621	-3,225
65,178	126,335	-3,609
65,212	126,067	-4,131
65,245	125,746	-4,548
65,278	125,424	-5,085
65,312	125,254	-5,308
65,345	124,971	-5,681
65,378	124,785	-5,603
65,412	124,608	-6,486
65,445	124,514	-5,658
65,478	124,313	-5,542
65,512	124,096	-5,461
65,545	124,005	-5,442
65,578	123,929	-5,085
65,612	123,860	-4,662
65,645	123,816	-4,403
65,678	123,791	-4,092
65,712	123,762	-3,515
65,745	123,778	-2,957
65,778	123,709	-2,314
65,812	123,740	-1,744
65,845	123,815	-1,177
65,878	123,841	-0,448
65,912	123,939	0,251
65,945	123,903	0,892
65,978	124,068	1,796
66,011	124,111	2,382
66,045	124,087	3,268
66,078	124,022	4,072
66,111	124,092	5,034
66,145	124,201	5,783
66,178	124,299	6,569
66,211	124,366	7,344
66,245	124,547	7,982
66,278	124,743	8,720
66,311	124,999	9,122
66,345	125,174	9,675
66,378	125,183	10,251
66,411	125,343	10,764
66,445	125,568	11,056
66,478	125,739	11,332
66,511	126,063	11,581
66,545	126,425	11,793
66,578	126,694	11,948
66,611	126,998	11,945
66,645	127,227	11,646
66,678	127,813	11,481
66,711	128,090	11,378
66,745	128,705	11,249
66,778	129,016	11,013
66,811	129,481	10,747
66,845	129,821	10,319
66,878	130,428	9,880
66,911	130,894	9,467
66,945	131,460	8,977
66,978	131,978	8,423
67,011	132,532	7,850
67,044	133,147	7,161
67,078	133,819	6,503
67,111	134,395	5,850
67,144	135,052	5,110
67,178	135,736	4,348
67,211	136,424	3,519
67,244	137,044	2,739
67,278	138,139	1,837
67,311	138,294	1,495
67,344	138,455	0,411
67,378	139,626	-0,360
67,411	140,816	-0,818
67,444	141,523	-1,563
67,478	142,044	-2,386
67,511	143,140	-2,991
67,544	144,363	-3,632
67,578	145,303	-4,210
67,611	146,231	-4,750
67,644	146,769	-5,073
67,678	147,466	-5,365
67,711	148,840	-5,931
67,744	149,662	-6,225
67,778	150,706	-6,401
67,811	151,443	-6,443
67,844	152,446	-6,566
67,878	153,311	-6,535
67,911	153,577	-6,589
67,944	153,321	-6,578
67,978	152,484	-6,175
68,011	151,488	-5,908
68,044	150,320	-5,720
68,077	149,490	-5,449
68,111	148,828	-5,201
68,144	147,887	-4,927
68,177	146,865	-4,404
68,211	146,243	-4,028
68,244	145,246	-3,495
68,277	144,416	-3,167
68,311	143,658	-2,649
68,344	142,804	-2,158
68,377	142,007	-1,647
68,411	141,318	-1,133
68,444	140,477	-0,717
68,477	139,668	-0,252
68,511	139,019	0,195
68,544	138,268	0,680
68,577	137,531	1,180
68,611	136,926	1,612
68,644	136,260	1,958
68,677	135,661	2,221
68,711	134,975	2,538
68,744	134,584	2,958
68,777	133,928	3,234
68,811	133,408	3,495
68,844	132,516	3,977
68,877	132,515	4,029
68,911	131,986	4,025
68,944	131,263	4,021
68,977	130,804	4,488
69,010	129,771	4,586
69,044	129,725	4,621
69,077	129,312	4,567
69,110	129,095	4,302
69,144	128,817	4,541
69,177	128,525	4,404
69,210	127,901	3,999
69,244	127,760	4,011
69,277	127,263	3,705
69,310	127,063	3,343
69,344	126,850	2,777
69,377	126,677	2,368
69,410	126,485	1,933
69,444	126,098	1,605
69,477	126,188	1,128
69,510	125,968	0,670
69,544	125,819	0,170
69,577	125,952	0,280
69,610	125,588	-0,525
69,644	125,958	-0,940
69,677	125,916	-1,178
69,710	125,594	-1,712
69,744	125,727	-2,329
69,777	125,216	-3,022
69,810	125,327	-3,277
69,844	125,325	-3,598
69,877	125,368	-4,092
69,910	125,411	-4,522
69,944	125,472	-4,898
69,977	125,890	-5,224
70,010	125,957	-5,541
70,043	126,145	-5,672
70,077	126,245	-5,894
70,110	125,954	-6,179
70,143	126,126	-6,404
70,177	126,288	-6,501
70,210	126,477	-6,620
70,243	127,090	-6,608
70,277	127,330	-6,608
70,310	127,148	-6,682
70,343	127,425	-6,579
70,377	127,666	-6,449
70,410	127,928	-6,232
70,443	128,241	-6,076
70,477	128,540	-5,833
70,510	128,862	-5,580
70,543	129,150	-5,248
70,577	129,495	-4,885
70,610	129,871	-4,552
70,643	130,241	-4,104
70,677	130,584	-3,645
70,710	131,031	-3,218
70,743	131,443	-2,776
70,777	131,825	-2,237
70,810	132,258	-1,741
70,843	132,688	-1,309
70,877	133,094	-0,805
70,910	133,532	-0,319
70,943	134,107	0,077
70,977	134,696	0,625
71,010	135,240	1,112
71,043	135,538	1,423
71,076	136,074	1,810
71,110	136,411	2,168
71,143	137,263	2,593
71,176	137,784	2,940
71,210	138,379	3,223
71,243	139,032	3,514
71,276	140,043	3,820
71,310	140,301	3,840
71,343	140,919	4,153
71,376	141,545	4,080
71,410	142,164	4,238
71,443	142,881	4,410
71,476	143,346	4,464
71,510	144,119	4,307
71,543	145,410	4,418
71,576	146,482	4,632
71,610	146,990	4,359
71,643	147,676	4,258
71,676	148,299	3,939
71,710	149,577	3,631
71,743	150,176	3,543
71,776	151,091	3,375
71,810	151,870	3,060
71,843	152,226	2,738
71,876	152,117	2,348
71,910	151,518	1,993
71,943	150,595	1,517
71,976	149,562	1,209
72,010	148,804	0,750
72,043	147,969	0,443
72,076	147,029	0,097
72,109	146,423	-0,274
72,143	145,704	-0,582
72,176	144,954	-0,893
72,209	144,243	-1,170
72,243	143,604	-1,404
72,276	142,961	-1,638
72,309	142,068	-1,755
72,343	141,635	-1,958
72,376	140,871	-2,038
72,409	140,401	-2,190
72,443	139,835	-2,233
72,476	139,207	-2,245
72,509	138,579	-2,239
72,543	138,094	-2,231
72,576	137,605	-2,220
72,609	137,079	-2,160
72,643	136,492	-1,981
72,676	135,933	-1,756
72,709	135,686	-1,678
72,743	135,192	-1,474
72,776	134,700	-1,215
72,809	134,224	-0,952
72,843	133,822	-0,711
72,876	133,548	-0,447
72,909	133,320	-0,168
72,943	132,813	0,288
72,976	132,539	0,606
73,009	132,220	0,901
73,042	131,792	1,289
73,076	131,286	2,024
73,109	130,947	2,488
73,142	130,668	2,901
73,176	130,159	3,313
73,209	129,904	3,588
73,242	129,568	4,038
73,276	129,236	4,191
73,309	129,149	4,660
73,342	128,687	4,980
73,376	128,593	5,221
73,409	128,333	5,452
73,442	127,940	5,633
73,476	127,964	6,047
73,509	127,847	6,291
73,542	127,681	6,516
73,576	128,221	6,970
73,609	128,100	7,161
73,642	127,738	7,254
73,676	127,667	7,264
73,709	127,643	7,278
73,742	127,612	7,275
73,776	127,506	7,289
73,809	127,516	7,242
73,842	127,558	7,045
73,876	127,583	6,975
73,909	127,645	6,751
73,942	127,762	6,537
73,976	127,434	5,838
74,009	127,471	5,556
74,042	127,665	5,274
74,075	127,782	4,984
74,109	128,406	5,021
74,142	128,607	4,673
74,175	128,322	3,976
74,209	128,591	3,548
74,242	128,855	3,181
74,275	129,195	2,820
74,309	129,608	2,145
74,342	130,228	1,856
74,409	131,192	1,207
74,442	131,488	0,721
74,475	131,620	0,505
74,509	131,919	-0,469
74,542	132,025	-0,470
74,575	132,187	-0,469
74,609	132,934	-0,752
74,642	133,457	-1,140
74,675	133,907	-1,750
74,709	134,333	-2,171
74,742	134,971	-1,769
74,775	135,377	-1,812
74,809	136,246	-1,966
74,842	136,539	-2,038
74,875	137,301	-2,240
74,909	137,781	-2,261
74,942	138,430	-2,255
74,975	139,239	-2,211
75,008	139,546	-2,085
75,042	140,369	-2,013
75,075	141,126	-1,956
75,108	141,603	-1,768
75,142	142,497	-1,654
75,175	143,178	-1,431
75,208	143,727	-1,030
75,242	144,683	-0,959
75,275	145,414	-0,631
75,308	146,031	-0,434
75,342	147,044	-0,367
75,375	147,706	-0,008
75,408	148,666	0,249
75,442	149,498	0,658
75,475	150,400	0,968
75,508	151,252	1,292
75,542	152,185	1,747
75,575	153,161	2,175
75,608	153,838	2,580
75,642	154,065	2,916
75,675	153,762	3,179
75,708	152,977	3,408
75,742	151,956	3,757
75,775	151,015	4,000
75,808	150,194	4,247
75,842	149,318	4,454
75,875	148,389	4,506
75,908	147,500	4,536
75,942	146,900	4,552
75,975	145,971	4,625
76,008	145,257	4,549
76,041	144,504	4,529
76,075	143,636	4,288
